step_idx,t_step,month,demand,rl_order_qty,reward_env,reward_raw,reward_clipped,fulfilled,lost_sales,end_on_hand,baseline_order_qty,delta_order_qty_rl_minus_baseline,baseline_lost_sales,delta_lost_sales_rl_minus_baseline,baseline_reward_env,delta_reward_env_rl_minus_baseline
299,71,6,35.20822408766222,5,180.12515674105813,180.12515674105813,180.12515674105813,35.20822408766222,0.0,759.7854206778202,66,-61,0.0,0.0,-6668.394332577108,6848.519489318166
300,72,7,58.40017629040367,5,417.7247140265534,417.7247140265534,417.7247140265534,58.40017629040367,0.0,731.3852443874165,119,-114,0.0,0.0,-6726.594775291614,7144.319489318167
301,72,7,139.3850853295166,1,1266.2508214835862,1266.2508214835862,1266.2508214835862,139.3850853295166,0.0,598.0001590578999,0,1,0.0,0.0,-5526.868667834581,6793.119489318167
302,72,7,0.8704208479858642,17,-187.12173916212416,-187.12173916212416,-187.12173916212416,0.8704208479858642,0.0,699.129738209914,2,15,0.0,0.0,-6925.241228480292,6738.119489318168
303,72,7,28.33646890626311,5,123.20603520190093,123.20603520190093,123.20603520190093,28.33646890626311,0.0,700.7932693036508,0,5,0.0,0.0,-6633.913454116266,6757.119489318166
304,72,7,2.745229269925851,19,-196.95731530748648,-196.95731530748648,-196.95731530748648,2.745229269925851,0.0,812.048040033725,5,14,0.0,0.0,-6915.276804625654,6718.319489318168
305,73,7,2.984433724972694,5,-157.9683840120235,-157.9683840120235,-157.9683840120235,2.984433724972694,0.0,839.0636063087522,0,5,0.0,0.0,-6892.287873330191,6734.319489318168
306,73,7,29.85789221153494,5,110.73777929590591,110.73777929590591,110.73777929590591,29.85789221153494,0.0,839.2057140972173,64,-59,0.0,0.0,-6891.381710022262,7002.119489318168
307,73,7,0.9650030700092485,5,-183.99811150534913,-183.99811150534913,-183.99811150534913,0.9650030700092485,0.0,868.240711027208,0,5,0.0,0.0,-6983.117600823517,6799.119489318168
308,73,7,65.10093433003331,2,476.98138796089813,476.98138796089813,476.98138796089813,65.10093433003331,0.0,815.1397766971747,0,2,0.0,0.0,-6328.73810135727,6805.719489318169
309,73,7,170.0984875151902,1,1562.776617315505,1562.776617315505,1562.776617315505,170.0984875151902,0.0,651.0412891819846,0,1,0.0,0.0,-5244.742872002663,6807.519489318168
310,74,7,149.1829889577691,6,1361.258229532848,1361.258229532848,1361.258229532848,149.1829889577691,0.0,537.8583002242154,119,-113,0.0,0.0,-5928.861259785319,7290.119489318167
311,74,7,28.34061830116948,17,105.10264662708559,105.10264662708559,105.10264662708559,28.34061830116948,0.0,611.517681923046,0,17,0.0,0.0,-6769.616842691083,6874.719489318169
312,74,7,0.5928188689619189,17,-192.65678392119764,-192.65678392119764,-192.65678392119764,0.5928188689619189,0.0,712.9248630540841,2,15,0.0,0.0,-7060.376273239365,6867.719489318168
313,74,7,58.25744685507286,5,425.64098531092634,425.64098531092634,425.64098531092634,58.25744685507286,0.0,684.6674161990112,119,-114,0.0,0.0,-6965.878504007241,7391.519489318167
314,74,7,3.10280216773341,19,-190.08490112892147,-190.08490112892147,-190.08490112892147,3.10280216773341,0.0,795.5646140312778,5,14,0.0,0.0,-7180.804390447088,6990.719489318167
315,75,7,2.435250957514385,5,-160.27336303960882,-160.27336303960882,-160.27336303960882,2.435250957514385,0.0,823.1293630737633,0,5,0.0,0.0,-7166.992852357776,7006.719489318168
316,75,7,157.6851542242975,1,1434.5627004730818,1434.5627004730818,1434.5627004730818,157.6851542242975,0.0,671.4442088494659,0,1,0.0,0.0,-5582.956788845086,7017.519489318167
317,75,7,0.9717987516456404,17,-200.77649450310764,-200.77649450310764,-200.77649450310764,0.9717987516456404,0.0,772.4724100978202,0,17,0.0,0.0,-7149.895983821275,6949.119489318167
318,75,7,31.96669082522926,5,145.56576439777442,145.56576439777442,145.56576439777442,31.96669082522926,0.0,770.5057192725909,0,5,0.0,0.0,-6833.5537249203935,6979.119489318168
319,75,7,63.81644664437086,5,470.8266119180646,470.8266119180646,470.8266119180646,63.81644664437086,0.0,736.68927262822,0,5,0.0,0.0,-6502.292877400104,6973.119489318168
320,76,8,64.04454315408275,5,479.916485646,479.916485646,479.916485646,64.04454315408275,0.0,702.6447294741373,119,-114,0.0,0.0,-6992.003003672169,7471.919489318169
321,76,8,153.1685857585385,13,1362.1906288422654,1362.1906288422654,1362.1906288422654,153.1685857585385,0.0,627.4761437155988,0,13,0.0,0.0,-5708.128860475904,7070.319489318169
322,76,8,2.166352478280425,19,-188.19843346465944,-188.19843346465944,-188.19843346465944,2.166352478280425,0.0,739.3097912373184,5,14,0.0,0.0,-7243.717922782828,7055.519489318169
323,76,8,1.02210336785845,5,-163.4365038953075,-163.4365038953075,-163.4365038953075,1.02210336785845,0.0,768.28768786946,2,3,0.0,0.0,-7248.355993213476,7084.919489318168
324,76,8,46.82816886667226,5,297.989784866165,297.989784866165,297.989784866165,46.82816886667226,0.0,751.4595190027877,68,-63,0.0,0.0,-7060.529704452003,7358.519489318168
325,77,8,1.026038494623026,5,-165.8263111554027,-165.8263111554027,-165.8263111554027,1.026038494623026,0.0,780.4334805081647,2,3,0.0,0.0,-7322.745800473571,7156.919489318168
326,77,8,1.597505410597839,5,-165.792140913535,-165.792140913535,-165.792140913535,1.597505410597839,0.0,808.8359750975669,0,5,0.0,0.0,-7305.711630231704,7139.919489318168
327,77,8,157.9191162860914,6,1418.8077910986187,1418.8077910986187,1418.8077910986187,157.9191162860914,0.0,686.9168588114755,119,-113,0.0,0.0,-6215.71169821955,7634.519489318169
328,77,8,62.19282161401912,5,470.9834087006998,470.9834087006998,470.9834087006998,62.19282161401912,0.0,654.7240371974565,0,5,0.0,0.0,-6798.5360806174685,7269.519489318169
329,77,8,45.12807403403841,17,252.96154770770045,252.96154770770045,252.96154770770045,45.12807403403841,0.0,711.5959631634181,70,-53,0.0,0.0,-7259.157941610469,7512.119489318169
330,78,8,35.07738234002909,5,189.47010723561309,189.47010723561309,189.47010723561309,35.07738234002909,0.0,706.518580823389,0,5,0.0,0.0,-7137.649382082555,7327.119489318168
331,78,8,2.632908864774541,13,-174.0480457439775,-174.0480457439775,-174.0480457439775,2.632908864774541,0.0,781.8856719586145,5,8,0.0,0.0,-7487.567535062146,7313.519489318169
332,78,8,0.8033849013905449,5,-174.18260839753935,-174.18260839753935,-174.18260839753935,0.8033849013905449,0.0,811.0822870572239,0,5,0.0,0.0,-7485.702097715708,7311.519489318169
333,78,8,54.93497580098085,5,372.1202957585599,372.1202957585599,372.1202957585599,54.93497580098085,0.0,786.147311256243,119,-114,0.0,0.0,-7438.19919355961,7810.31948931817
334,78,8,129.9782236688691,1,1159.3484191712162,1159.3484191712162,1159.3484191712162,129.9782236688691,0.0,662.169087587374,0,1,0.0,0.0,-6299.771070146953,7459.119489318169
335,79,8,0.8592049953917766,17,-200.0699265644787,-200.0699265644787,-200.0699265644787,0.8592049953917766,0.0,763.3098825919822,0,17,0.0,0.0,-7590.7894158826475,7390.719489318169
336,79,8,2.439139550341419,5,-153.78275310491395,-153.78275310491395,-153.78275310491395,2.439139550341419,0.0,790.8707430416407,0,5,0.0,0.0,-7574.502242423083,7420.719489318169
337,79,8,153.9838808146109,1,1403.261435700703,1403.261435700703,1403.261435700703,153.9838808146109,0.0,642.8868622270298,119,-118,0.0,0.0,-6533.058053617467,7936.31948931817
338,79,8,48.37940517596532,13,305.29256034944024,305.29256034944024,305.29256034944024,48.37940517596532,0.0,672.5074570510645,0,13,0.0,0.0,-7217.426928968728,7522.719489318169
339,79,8,30.68285257729602,13,118.86360487820653,118.86360487820653,118.86360487820653,30.68285257729602,0.0,719.8246044737685,71,-58,0.0,0.0,-7691.455884439963,7810.319489318169
340,80,9,39.94963728348877,5,237.52137939683166,237.52137939683166,237.52137939683166,39.94963728348877,0.0,709.8749671902798,0,5,0.0,0.0,-7372.798109921337,7610.319489318168
341,80,9,2.687059970347307,13,-174.16698174051345,-174.16698174051345,-174.16698174051345,2.687059970347307,0.0,785.1879072199325,5,8,0.0,0.0,-7770.886471058682,7596.719489318169
342,80,9,62.6891618985524,2,468.99186992124794,468.99186992124794,468.99186992124794,62.6891618985524,0.0,734.4987453213802,0,2,0.0,0.0,-7138.3276193969195,7607.319489318167
343,80,9,0.8502976736059176,9,-181.02671279349568,-181.02671279349568,-181.02671279349568,0.8502976736059176,0.0,787.6484476477742,2,7,0.0,0.0,-7769.946202111664,7588.919489318168
344,80,9,138.7630314321205,1,1248.6532310780742,1248.6532310780742,1248.6532310780742,138.7630314321205,0.0,654.8854162156538,0,1,0.0,0.0,-6352.066258240095,7600.719489318169
345,81,9,0.6083387072512789,17,-201.17202842916774,-201.17202842916774,-201.17202842916774,0.6083387072512789,0.0,756.2770775084025,0,17,0.0,0.0,-7733.491517747336,7532.319489318168
346,81,9,2.498984820272156,2,-139.1657703349045,-139.1657703349045,-139.1657703349045,2.498984820272156,0.0,765.7780926881303,0,2,0.0,0.0,-7714.085259653072,7574.9194893181675
347,81,9,137.4987511253535,1,1240.1316429409794,1240.1316429409794,1240.1316429409794,137.4987511253535,0.0,634.2793415627768,0,1,0.0,0.0,-6336.587846377188,7576.719489318168
348,81,9,60.74839812068856,17,416.3777925184679,416.3777925184679,416.3777925184679,60.74839812068856,0.0,675.5309434420883,119,-102,0.0,0.0,-7596.741696799699,8013.119489318166
349,81,9,36.72775313627895,13,179.9168933016276,179.9168933016276,179.9168933016276,36.72775313627895,0.0,716.8031903058094,73,-60,0.0,0.0,-7779.202596016539,7959.119489318166
350,82,9,40.29784575141986,5,241.67738860332065,241.67738860332065,241.67738860332065,40.29784575141986,0.0,706.5053445543895,0,5,0.0,0.0,-7511.442100714847,7753.119489318167
351,82,9,166.1931539035789,13,1494.2691009056266,1494.2691009056266,1494.2691009056266,166.1931539035789,0.0,618.3121906508106,119,-106,0.0,0.0,-6724.050388412541,8218.319489318168
352,82,9,0.6467006206219256,17,-193.46609179981849,-193.46609179981849,-193.46609179981849,0.6467006206219256,0.0,719.6654900301887,0,17,0.0,0.0,-8017.385581117986,7823.9194893181675
353,82,9,3.384402468244573,13,-169.0121928299431,-169.0121928299431,-169.0121928299431,3.384402468244573,0.0,794.2810875619441,5,8,0.0,0.0,-8015.33168214811,7846.319489318167
354,82,9,76.89283251424717,2,612.0506741329324,612.0506741329324,612.0506741329324,76.89283251424717,0.0,729.3882550476969,119,-117,0.0,0.0,-7749.668815185234,8361.719489318166
355,83,9,2.525530707896477,13,-179.71723778899533,-179.71723778899533,-179.71723778899533,2.525530707896477,0.0,804.8627243398005,0,13,0.0,0.0,-8130.836727107162,7951.119489318166
356,83,9,172.2635978804873,1,1586.9161535130104,1586.9161535130104,1586.9161535130104,172.2635978804873,0.0,638.5991264593132,119,-118,0.0,0.0,-6903.803335805155,8490.719489318166
357,83,9,0.7744874763164641,17,-196.2200530334347,-196.2200530334347,-196.2200530334347,0.7744874763164641,0.0,739.8246389829967,2,15,0.0,0.0,-8269.939542351602,8073.719489318167
358,83,9,58.42695231145138,5,421.98998578020473,421.98998578020473,421.98998578020473,58.42695231145138,0.0,711.3976866715453,0,5,0.0,0.0,-7670.729503537961,8092.719489318166
359,83,9,37.22953293713012,5,211.4616986244181,211.4616986244181,211.4616986244181,37.22953293713012,0.0,704.1681537344152,72,-67,0.0,0.0,-8182.657790693748,8394.119489318166
360,84,10,29.15059009220728,5,130.5023881936312,130.5023881936312,130.5023881936312,29.15059009220728,0.0,705.017563642208,0,5,0.0,0.0,-8036.617101124535,8167.119489318166
361,84,10,163.4491038038425,1,1516.9773460707518,1516.9773460707518,1516.9773460707518,163.4491038038425,0.0,547.5684598383655,0,1,0.0,0.0,-6660.9421432474155,8177.9194893181675
362,84,10,0.7770373664824043,17,-177.98791082955256,-177.98791082955256,-177.98791082955256,0.7770373664824043,0.0,648.791422471883,0,17,0.0,0.0,-8287.507400147719,8109.519489318166
363,84,10,50.96767326749084,13,330.51198283402994,330.51198283402994,330.51198283402994,50.96767326749084,0.0,675.8237492043922,0,13,0.0,0.0,-7775.407506484136,8105.919489318167
364,84,10,2.943998576145448,13,-164.7359643641949,-164.7359643641949,-164.7359643641949,2.943998576145448,0.0,750.8797506282468,5,8,0.0,0.0,-8281.05545368236,8116.319489318165
365,85,10,2.86101058693353,2,-134.39364213892736,-134.39364213892736,-134.39364213892736,2.86101058693353,0.0,760.0187400413133,0,2,0.0,0.0,-8261.313131457095,8126.9194893181675
366,85,10,60.40794014643845,2,450.75724148540957,450.75724148540957,450.75724148540957,60.40794014643845,0.0,711.6107998948748,119,-117,0.0,0.0,-8178.562247832758,8629.319489318168
367,85,10,0.7856757394457787,9,-177.10826743662804,-177.10826743662804,-177.10826743662804,0.7856757394457787,0.0,764.8251241554291,2,7,0.0,0.0,-8426.027756754795,8248.919489318167
368,85,10,164.6150926412098,1,1516.908920109254,1516.908920109254,1516.908920109254,164.6150926412098,0.0,606.2100315142193,119,-118,0.0,0.0,-7248.610569208913,8765.519489318167
369,85,10,30.83404751789594,17,116.86527837969473,116.86527837969473,116.86527837969473,30.83404751789594,0.0,677.3759839963234,72,-55,0.0,0.0,-8525.654210938472,8642.519489318167
370,86,10,189.2152102017737,6,1764.3199472588271,1764.3199472588271,1764.3199472588271,189.2152102017737,0.0,524.1607737945496,0,6,0.0,0.0,-6682.9995420593405,8447.319489318168
371,86,10,3.141337002094993,19,-157.590517337541,-157.590517337541,-157.590517337541,3.141337002094993,0.0,635.0194367924546,5,14,0.0,0.0,-8569.110006655708,8411.519489318167
372,86,10,0.6443760696376988,17,-196.8312514481864,-196.8312514481864,-196.8312514481864,0.6443760696376988,0.0,736.3750607228169,0,17,0.0,0.0,-8573.950740766353,8377.119489318167
373,86,10,55.8654424954763,2,409.1525013092949,409.1525013092949,409.1525013092949,55.8654424954763,0.0,692.5096182273406,0,2,0.0,0.0,-8010.566988008873,8419.719489318168
374,86,10,33.84063849808842,9,163.87258903503374,163.87258903503374,163.87258903503374,33.84063849808842,0.0,712.6689797292522,0,9,0.0,0.0,-8224.046900283132,8387.919489318167
375,87,10,28.23420524812704,9,102.65509758504535,102.65509758504535,102.65509758504535,28.23420524812704,0.0,738.4347744811251,0,9,0.0,0.0,-8274.464391733123,8377.11948931817
376,87,10,52.01897882084351,2,369.5066290763787,369.5066290763787,369.5066290763787,52.01897882084351,0.0,698.4157956602817,118,-116,0.0,0.0,-8526.81286024179,8896.319489318168
377,87,10,181.6132296333543,13,1653.1717831281576,1653.1717831281576,1653.1717831281576,181.6132296333543,0.0,594.8025660269274,119,-106,0.0,0.0,-7340.347706190009,8993.519489318167
378,87,10,2.41130806350376,19,-179.16517095764715,-179.16517095764715,-179.16517095764715,2.41130806350376,0.0,706.3912579634236,5,14,0.0,0.0,-8795.884660275815,8616.719489318168
379,87,10,0.7602858969214721,9,-176.32333544408573,-176.32333544408573,-176.32333544408573,0.7602858969214721,0.0,759.6309720665022,2,7,0.0,0.0,-8805.642824762253,8629.319489318168
380,88,11,0.9286461757549048,9,-185.25400342060044,-185.25400342060044,-185.25400342060044,0.9286461757549048,0.0,812.7023258907473,0,9,0.0,0.0,-8792.773492738768,8607.519489318167
381,88,11,3.782092467017833,2,-137.36312201456758,-137.36312201456758,-137.36312201456758,3.782092467017833,0.0,820.9202334237294,0,2,0.0,0.0,-8763.482611332734,8626.119489318167
382,88,11,200.9787834307901,1,1876.5995443093132,1876.5995443093132,1876.5995443093132,200.9787834307901,0.0,625.9414499929394,119,-118,0.0,0.0,-7256.119945008853,9132.719489318166
383,88,11,68.0856253628879,6,539.0850887028686,539.0850887028686,539.0850887028686,68.0856253628879,0.0,593.8558246300515,0,6,0.0,0.0,-8209.434400615297,8748.519489318165
384,88,11,45.95071369564167,17,273.52611476953473,273.52611476953473,273.52611476953473,45.95071369564167,0.0,649.9051109344099,72,-55,0.0,0.0,-8728.993374548632,9002.519489318167
385,89,11,2.824486992659331,17,-177.5712548617568,-177.5712548617568,-177.5712548617568,2.824486992659331,0.0,749.0806239417506,6,11,0.0,0.0,-8968.890744179924,8791.319489318166
386,89,11,65.23404862632246,2,502.17117120013904,502.17117120013904,502.17117120013904,65.23404862632246,0.0,695.8465753154281,119,-117,0.0,0.0,-8813.548318118028,9315.719489318168
387,89,11,46.97850944773516,9,297.21148130381306,297.21148130381306,297.21148130381306,46.97850944773516,0.0,702.868065867693,72,-63,0.0,0.0,-8932.108008014357,9229.31948931817
388,89,11,0.8857026230661805,14,-195.33944641826355,-195.33944641826355,-195.33944641826355,0.8857026230661805,0.0,785.9823632446268,2,12,0.0,0.0,-9185.25893573643,8989.919489318167
389,89,11,254.2360294984732,1,2426.811028235501,2426.811028235501,2426.811028235501,254.2360294984732,0.0,537.7463337461536,119,-118,0.0,0.0,-7094.708461082666,9521.519489318167
390,90,11,2.838876481107974,17,-154.99272664192938,-154.99272664192938,-154.99272664192938,2.838876481107974,0.0,636.9074572650457,0,17,0.0,0.0,-9246.112215960096,9091.119489318167
391,90,11,0.9093463987874251,17,-194.5061581853774,-194.5061581853774,-194.5061581853774,0.9093463987874251,0.0,737.9981108662582,0,17,0.0,0.0,-9265.225647503545,9070.719489318168
392,90,11,54.10680392334642,2,390.88977784488185,390.88977784488185,390.88977784488185,54.10680392334642,0.0,695.8913069429118,76,-74,0.0,0.0,-9046.629711473286,9437.519489318169
393,90,11,70.67196874438993,2,568.2758198041948,568.2758198041948,568.2758198041948,70.67196874438993,0.0,637.2193381985219,0,2,0.0,0.0,-8633.843669513972,9202.119489318167
394,90,11,219.7618608479278,1,2104.9271130091593,2104.9271130091593,2104.9271130091593,219.7618608479278,0.0,423.4574773505941,0,1,0.0,0.0,-7098.992376309009,9203.919489318168
395,91,11,3.16964657300239,19,-137.16110042549445,-137.16110042549445,-137.16110042549445,3.16964657300239,0.0,534.2878307775917,6,13,0.0,0.0,-9294.480589743662,9157.319489318168
396,91,11,204.5728935541431,1,1975.5859480967413,1975.5859480967413,1975.5859480967413,204.5728935541431,0.0,335.7149372234486,0,1,0.0,0.0,-7216.533541221426,9192.119489318167
397,91,11,0.9551297320853311,17,-133.80066417741935,-133.80066417741935,-133.80066417741935,0.9551297320853311,0.0,436.7598074913633,2,15,0.0,0.0,-9265.920153495586,9132.119489318167
398,91,11,60.99794900552595,17,458.427118358092,458.427118358092,458.427118358092,60.99794900552595,0.0,477.76185848583737,119,-102,0.0,0.0,-9147.092370960076,9605.519489318167
399,91,11,35.51396467279347,17,190.2900679653259,190.2900679653259,190.2900679653259,35.51396467279347,0.0,544.2478938130439,0,17,0.0,0.0,-9032.82942135284,9223.119489318167
400,92,12,0.706784151493915,17,-178.04038041737084,-178.04038041737084,-178.04038041737084,0.706784151493915,0.0,645.54110966155,0,17,0.0,0.0,-9380.759869735539,9202.719489318168
401,92,12,139.9309309645269,13,1238.5872739058643,1238.5872739058643,1238.5872739058643,139.9309309645269,0.0,583.610178697023,119,-106,0.0,0.0,-8465.332215412303,9703.919489318168
402,92,12,1.958384858142831,17,-173.1465101863477,-173.1465101863477,-173.1465101863477,1.958384858142831,0.0,683.6517938388802,0,17,0.0,0.0,-9482.665999504516,9309.519489318169
403,92,12,27.69364168723845,14,81.94478644205614,81.94478644205614,81.94478644205614,27.69364168723845,0.0,739.9581521516417,0,14,0.0,0.0,-9219.774702876111,9301.719489318168
404,92,12,44.62084423421731,2,293.74098075868824,293.74098075868824,293.74098075868824,44.62084423421731,0.0,707.3373079174244,0,2,0.0,0.0,-9041.578508559478,9335.319489318166
405,93,12,2.422240526999296,2,-130.16060820809207,-130.16060820809207,-130.16060820809207,2.422240526999296,0.0,716.9150673904251,6,-4,0.0,0.0,-9493.28009752626,9363.119489318167
406,93,12,34.26647387152582,9,163.33502001147832,163.33502001147832,163.33502001147832,34.26647387152582,0.0,736.6485935188992,74,-65,0.0,0.0,-9460.784469306689,9624.119489318167
407,93,12,47.75604734435969,2,326.38196420868906,326.38196420868906,326.38196420868906,47.75604734435969,0.0,700.8925461745396,119,-117,0.0,0.0,-9594.13752510948,9920.519489318169
408,93,12,0.9734789227899704,14,-194.04902422245024,-194.04902422245024,-194.04902422245024,0.9734789227899704,0.0,783.9190672517497,2,12,0.0,0.0,-9713.168513540619,9519.11948931817
409,93,12,203.9847076134694,1,1914.6602042070379,1914.6602042070379,1914.6602042070379,203.9847076134694,0.0,585.9343596382803,0,1,0.0,0.0,-7631.259285111129,9545.919489318167
410,94,12,2.43829576044872,17,-168.71625517107913,-168.71625517107913,-168.71625517107913,2.43829576044872,0.0,685.4960638778316,0,17,0.0,0.0,-9646.235744489248,9477.519489318169
411,94,12,221.4088456806664,1,2112.071013167231,2112.071013167231,2112.071013167231,221.4088456806664,0.0,470.0872181971652,119,-118,0.0,0.0,-7917.048476150939,10029.11948931817
412,94,12,0.7763382973389508,17,-162.49879300657574,-162.49879300657574,-162.49879300657574,0.7763382973389508,0.0,571.3108798998262,0,17,0.0,0.0,-9761.218282324746,9598.71948931817
413,94,12,29.36730472107196,17,108.8843321749687,108.8843321749687,108.8843321749687,29.36730472107196,0.0,643.9435751787543,0,17,0.0,0.0,-9469.435157143202,9578.31948931817
414,94,12,58.2277290696947,8,426.5341214751351,426.5341214751351,426.5341214751351,58.2277290696947,0.0,633.7158461090596,0,8,0.0,0.0,-9169.185367843034,9595.71948931817
415,95,12,31.55969168146612,14,131.3656859291425,131.3656859291425,131.3656859291425,31.55969168146612,0.0,686.1561544275935,71,-57,0.0,0.0,-9732.753803389027,9864.11948931817
416,95,12,62.96734547387987,8,466.43569294805593,466.43569294805593,466.43569294805593,62.96734547387987,0.0,671.1888089537136,0,8,0.0,0.0,-9188.083796370114,9654.51948931817
417,95,12,1.93845340629762,10,-161.465537046507,-161.465537046507,-161.465537046507,1.93845340629762,0.0,729.250355547416,0,10,0.0,0.0,-9797.985026364677,9636.51948931817
418,95,12,156.7863695799129,1,1444.1708986056283,1444.1708986056283,1444.1708986056283,156.7863695799129,0.0,578.463985967503,0,1,0.0,0.0,-8218.14859071254,9662.319489318168
419,95,12,0.6683085498755209,17,-185.27604998477028,-185.27604998477028,-185.27604998477028,0.6683085498755209,0.0,679.7956774176275,2,15,0.0,0.0,-9792.595539302942,9607.319489318172
420,96,1,2.028251187507121,19,-200.07097337095288,-200.07097337095288,-200.07097337095288,2.028251187507121,0.0,791.7674262301205,5,14,0.0,0.0,-9793.590462689124,9593.51948931817
421,96,1,38.56004582984441,5,208.95898221838888,208.95898221838888,208.95898221838888,38.56004582984441,0.0,783.2073804002761,0,5,0.0,0.0,-9400.560507099783,9609.519489318172
422,96,1,0.6643881167576049,5,-175.86471728912767,-175.86471728912767,-175.86471728912767,0.6643881167576049,0.0,812.5429922835185,0,5,0.0,0.0,-9779.3842066073,9603.519489318172
423,96,1,53.46110873801558,5,356.7947106710552,356.7947106710552,356.7947106710552,53.46110873801558,0.0,789.0818835455029,117,-112,0.0,0.0,-9737.124778647118,10093.919489318172
424,96,1,155.4139278753551,5,1401.4056876195214,1401.4056876195214,1401.4056876195214,155.4139278753551,0.0,663.6679556701479,119,-114,0.0,0.0,-8835.313801698649,10236.71948931817
425,97,1,36.82290570215702,19,158.06004702797205,158.06004702797205,158.06004702797205,36.82290570215702,0.0,740.8450499679908,0,19,0.0,0.0,-9651.859442290199,9809.91948931817
426,97,1,0.8638755356667941,19,-224.1574795297969,-224.1574795297969,-224.1574795297969,0.8638755356667941,0.0,853.981174432324,2,17,0.0,0.0,-10024.676968847969,9800.519489318172
427,97,1,191.5922514295492,5,1757.444729694937,1757.444729694937,1757.444729694937,191.5922514295492,0.0,692.3889230027748,0,5,0.0,0.0,-8068.074759623233,9825.51948931817
428,97,1,47.67652893592948,19,263.0228105459257,263.0228105459257,263.0228105459257,47.67652893592948,0.0,758.7123940668454,76,-57,0.0,0.0,-9821.896678772244,10084.91948931817
429,97,1,2.25620998875562,19,-213.52913692806177,-213.52913692806177,-213.52913692806177,2.25620998875562,0.0,870.4561840780898,0,19,0.0,0.0,-10042.648626246231,9829.11948931817
430,98,1,2.744781728908424,5,-172.09446318075206,-172.09446318075206,-172.09446318075206,2.744781728908424,0.0,897.7114023491814,0,5,0.0,0.0,-10037.213952498922,9865.11948931817
431,98,1,29.86533116346138,5,99.0840973974698,99.0840973974698,99.0840973974698,29.86533116346138,0.0,897.84607118572,0,5,0.0,0.0,-9760.0353919207,9859.11948931817
432,98,1,0.9316172112935545,5,-196.06671868194977,-196.06671868194977,-196.06671868194977,0.9316172112935545,0.0,926.9144539744265,0,5,0.0,0.0,-10049.186208000117,9853.119489318167
433,98,1,169.7101936316851,5,1519.6610842483026,1519.6610842483026,1519.6610842483026,169.7101936316851,0.0,787.2042603427413,119,-114,0.0,0.0,-8832.258405069866,10351.919489318168
434,98,1,39.49886407369528,5,219.44756148314355,219.44756148314355,219.44756148314355,39.49886407369528,0.0,777.7053962690461,0,5,0.0,0.0,-9764.471927835028,9983.91948931817
435,99,1,34.38491848178641,5,169.1850892604121,169.1850892604121,169.1850892604121,34.38491848178641,0.0,773.3204777872597,0,5,0.0,0.0,-9808.734400057758,9977.91948931817
436,99,1,221.2598611253672,18,2021.5864879212936,2021.5864879212936,2021.5864879212936,221.2598611253672,0.0,660.0606166618925,0,18,0.0,0.0,-7895.733001396875,9917.319489318168
437,99,1,25.18565303301002,19,40.0815376043237,40.0815376043237,40.0815376043237,25.18565303301002,0.0,748.8749636288825,104,-85,0.0,0.0,-10293.237951713845,10333.319489318168
438,99,1,0.8827513970708687,19,-225.57092847565366,-225.57092847565366,-225.57092847565366,0.8827513970708687,0.0,861.9922122318117,2,17,0.0,0.0,-10232.490417793822,10006.919489318168
439,99,1,2.241464960940238,5,-175.53549984477192,-175.53549984477192,-175.53549984477192,2.241464960940238,0.0,889.7507472708714,5,0,0.0,0.0,-10233.454989162941,10057.91948931817
440,100,2,178.7314752051483,1,1635.9108976383384,1635.9108976383384,1635.9108976383384,178.7314752051483,0.0,717.0192720657232,119,-118,0.0,0.0,-8917.608591679831,10553.519489318169
441,100,2,35.53170796500593,19,134.2195668299158,134.2195668299158,134.2195668299158,35.53170796500593,0.0,795.4875641007172,76,-57,0.0,0.0,-10304.699922488253,10438.919489318168
442,100,2,0.9656104840203822,5,-175.24828588313554,-175.24828588313554,-175.24828588313554,0.9656104840203822,0.0,824.5219536166968,0,5,0.0,0.0,-10417.167775201306,10241.91948931817
443,100,2,3.081450791998656,5,-159.47359264495307,-159.47359264495307,-159.47359264495307,3.081450791998656,0.0,851.4405028246981,0,5,0.0,0.0,-10395.393081963124,10235.91948931817
444,100,2,37.20779323060193,5,183.23139038720007,183.23139038720007,183.23139038720007,37.20779323060193,0.0,844.2327095940961,0,5,0.0,0.0,-10046.68809893097,10229.91948931817
445,101,2,198.3547431763435,1,1845.1718384798846,1845.1718384798846,1845.1718384798846,198.3547431763435,0.0,651.8779664177526,0,1,0.0,0.0,-8395.547650838287,10240.719489318171
446,101,2,2.278047798875869,19,-191.93950573501667,-191.93950573501667,-191.93950573501667,2.278047798875869,0.0,763.5999186188768,5,14,0.0,0.0,-10381.858995053186,10189.919489318168
447,101,2,36.13172578339845,5,189.82361926688884,189.82361926688884,189.82361926688884,36.13172578339845,0.0,757.4681928354784,0,5,0.0,0.0,-10016.095870051282,10205.91948931817
448,101,2,38.81442826826147,5,218.41352976917136,218.41352976917136,218.41352976917136,38.81442826826147,0.0,748.6537645672169,0,5,0.0,0.0,-9981.505959548997,10199.919489318168
449,101,2,0.8785209647720276,5,-166.7698390727687,-166.7698390727687,-166.7698390727687,0.8785209647720276,0.0,777.7752436024448,2,3,0.0,0.0,-10374.089328390939,10207.31948931817
450,102,2,42.00832020104444,5,246.92981733016438,246.92981733016438,246.92981733016438,42.00832020104444,0.0,765.7669234014004,72,-67,0.0,0.0,-10250.789671988006,10497.719489318171
