step_idx,t_step,month,demand,action_order_qty,reward_env,reward_raw,reward_clipped,fulfilled,lost_sales,end_on_hand
450,102,2,42.00832020104444,5,240.21032801200403,240.21032801200403,240.21032801200403,42.00832020104444,0.0,799.364369992202
451,102,2,2.300374491582828,20,-225.40905418429554,-225.40905418429554,-225.40905418429554,2.300374491582828,0.0,917.0639955006192
452,102,2,164.786854145198,0,1497.4131131808958,1497.4131131808958,1497.4131131808958,164.786854145198,0.0,752.2771413554212
453,102,2,38.76331488985836,5,218.93038360547098,218.93038360547098,218.93038360547098,38.76331488985836,0.0,743.5138264655628
454,102,2,0.8552248402146863,5,-165.97947192292278,-165.97947192292278,-165.97947192292278,0.8552248402146863,0.0,772.6586016253482
455,103,2,1.04653302039052,5,-169.85708351708635,-169.85708351708635,-169.85708351708635,1.04653302039052,0.0,801.6120686049577
456,103,2,46.40856282889541,5,287.0449271337417,287.0449271337417,287.0449271337417,46.40856282889541,0.0,785.2035057760622
457,103,2,49.95585025409191,5,326.50897143652503,326.50897143652503,326.50897143652503,49.95585025409191,0.0,765.2476555219703
458,103,2,2.863990172294531,20,-212.83683134698987,-212.83683134698987,-212.83683134698987,2.863990172294531,0.0,882.3836653496758
459,103,2,174.8557279880415,5,1581.0516924080882,1581.0516924080882,1581.0516924080882,174.8557279880415,0.0,737.5279373616343
460,104,3,2.583272846910095,20,-210.1562044338439,-210.1562044338439,-210.1562044338439,2.583272846910095,0.0,854.9446645147242
461,104,3,47.82940683799725,5,290.8710168446271,290.8710168446271,290.8710168446271,47.82940683799725,0.0,837.115257676727
462,104,3,1.128898927249692,5,-181.90828247739853,-181.90828247739853,-181.90828247739853,1.128898927249692,0.0,865.9863587494773
463,104,3,48.9706434958311,5,300.30329190758175,300.30329190758175,300.30329190758175,48.9706434958311,0.0,847.0157152536462
464,104,3,249.1513053166289,0,2371.9401711788855,2371.9401711788855,2371.9401711788855,249.1513053166289,0.0,597.8644099370174
465,105,3,41.96428583398446,20,219.46283351923807,219.46283351923807,219.46283351923807,41.96428583398446,0.0,675.9001241030329
466,105,3,2.8741512384309,20,-194.8636821886114,-194.8636821886114,-194.8636821886114,2.8741512384309,0.0,793.025972864602
467,105,3,248.7119372561563,0,2378.256565439874,2378.256565439874,2378.256565439874,248.7119372561563,0.0,544.3140356084457
468,105,3,0.9127885500672177,20,-188.5523639110035,-188.5523639110035,-188.5523639110035,0.9127885500672177,0.0,663.4012470583784
469,105,3,39.54384997574191,20,181.66702034089178,181.66702034089178,181.66702034089178,39.54384997574191,0.0,743.8573970826366
470,106,3,38.14891236782935,5,214.34742673533202,214.34742673533202,214.34742673533202,38.14891236782935,0.0,735.7084847148072
471,106,3,246.6174777661547,20,2279.3565762718167,2279.3565762718167,2279.3565762718167,246.6174777661547,0.0,609.0910069486525
472,106,3,49.57234913284231,20,294.8197597652611,294.8197597652611,294.8197597652611,49.57234913284231,0.0,679.5186578158102
473,106,3,2.218195278199009,20,-202.27813972553218,-202.27813972553218,-202.27813972553218,2.218195278199009,0.0,797.3004625376112
474,106,3,0.9779777265128237,5,-175.48471969709146,-175.48471969709146,-175.48471969709146,0.9779777265128237,0.0,826.3224848110984
475,107,3,2.583874868495195,5,-164.9089733035687,-164.9089733035687,-164.9089733035687,2.583874868495195,0.0,853.7386099426033
476,107,3,45.2892923989488,5,265.20306048075713,265.20306048075713,265.20306048075713,45.2892923989488,0.0,838.4493175436545
477,107,3,283.883419972304,20,2638.9210202087697,2638.9210202087697,2638.9210202087697,283.883419972304,0.0,674.5658975713504
478,107,3,1.040292390444347,20,-213.30219713173776,-213.30219713173776,-213.30219713173776,1.040292390444347,0.0,793.525605180906
479,107,3,45.547823966919,5,279.88268342639253,279.88268342639253,279.88268342639253,45.547823966919,0.0,777.9777812139871
480,108,4,219.2276479656924,0,2080.526453007265,2080.526453007265,2080.526453007265,219.2276479656924,0.0,558.7501332482947
481,108,4,2.213947630305469,20,-178.16776082054315,-178.16776082054315,-178.16776082054315,2.213947630305469,0.0,676.5361856179892
482,108,4,44.82281811536831,15,253.88550765315887,253.88550765315887,253.88550765315887,44.82281811536831,0.0,721.7133675026209
483,108,4,39.29294217939288,5,230.44533672928316,230.44533672928316,230.44533672928316,39.29294217939288,0.0,712.4204253232281
484,108,4,0.8096610070129026,15,-202.22554279311402,-202.22554279311402,-202.22554279311402,0.8096610070129026,0.0,801.6107643162152
485,109,4,0.897834993369442,5,-177.16423593087472,-177.16423593087472,-177.16423593087472,0.897834993369442,0.0,830.7129293228458
486,109,4,36.27445540007403,5,177.85685921618597,177.85685921618597,177.85685921618597,36.27445540007403,0.0,824.4384739227717
487,109,4,188.9426551346506,5,1736.327387588882,1736.327387588882,1736.327387588882,188.9426551346506,0.0,665.495818788121
488,109,4,3.096542687704933,20,-190.5144283430339,-190.5144283430339,-190.5144283430339,3.096542687704933,0.0,782.399276100416
489,109,4,50.90068897354882,5,336.70717231011474,336.70717231011474,336.70717231011474,50.90068897354882,0.0,761.4985871268673
490,110,4,38.59365220860129,5,215.3555351023597,215.3555351023597,215.3555351023597,38.59365220860129,0.0,752.904934918266
491,110,4,40.80508258864045,5,239.6308554204794,239.6308554204794,239.6308554204794,40.80508258864045,0.0,742.0998523296256
492,110,4,208.085206489416,20,1885.0491357261185,1885.0491357261185,1885.0491357261185,208.085206489416,0.0,654.0146458402096
493,110,4,2.652878374160837,20,-192.7435697516014,-192.7435697516014,-192.7435697516014,2.652878374160837,0.0,771.3617674660487
494,110,4,0.7870305389721007,5,-172.24464199569434,-172.24464199569434,-172.24464199569434,0.7870305389721007,0.0,800.5747369270766
495,111,4,0.7121759041902535,5,-178.85075316267475,-178.85075316267475,-178.85075316267475,0.7121759041902535,0.0,829.8625610228863
496,111,4,45.35460651644532,5,270.644474263165,270.644474263165,270.644474263165,45.35460651644532,0.0,814.507954506441
497,111,4,2.400088656505321,5,-164.42068660493393,-164.42068660493393,-164.42068660493393,2.400088656505321,0.0,842.1078658499357
498,111,4,189.616073142479,0,1765.6623728832985,1765.6623728832985,1765.6623728832985,189.616073142479,0.0,652.4917927074567
499,111,4,36.83803943955216,15,177.24964374194073,177.24964374194073,177.24964374194073,36.83803943955216,0.0,705.6537532679046
500,112,5,36.20646559124528,5,202.175198377121,202.175198377121,202.175198377121,36.20646559124528,0.0,699.4472876766592
501,112,5,226.9551230300186,20,2091.052797370858,2091.052797370858,2091.052797370858,226.9551230300186,0.0,592.4921646466406
502,112,5,0.83388327174622,20,-198.9928235575167,-198.9928235575167,-198.9928235575167,0.83388327174622,0.0,711.6582813748944
503,112,5,50.24402928397063,5,344.1574424215215,344.1574424215215,344.1574424215215,50.24402928397063,0.0,691.4142520909238
504,112,5,1.74975239243644,20,-209.43537601533308,-209.43537601533308,-209.43537601533308,1.74975239243644,0.0,809.6644996984874
505,113,5,280.1493011163803,20,2606.5899714473812,2606.5899714473812,2606.5899714473812,280.1493011163803,0.0,649.5151985821071
506,113,5,1.966854410205518,20,-198.84112473232517,-198.84112473232517,-198.84112473232517,1.966854410205518,0.0,767.5483441719016
507,113,5,0.8769016329066148,5,-170.56527217873284,-170.56527217873284,-170.56527217873284,0.8769016329066148,0.0,796.6714425389949
508,113,5,32.35835695944246,5,144.72095247851408,144.72095247851408,144.72095247851408,32.35835695944246,0.0,794.3130855795525
509,113,5,36.38654131026985,5,186.28010424884195,186.28010424884195,186.28010424884195,36.38654131026985,0.0,787.9265442692827
510,114,5,41.98073017545993,5,244.6181389358348,244.6181389358348,244.6181389358348,41.98073017545993,0.0,775.9458140938227
511,114,5,2.14260004613793,5,-159.33464234815767,-159.33464234815767,-159.33464234815767,2.14260004613793,0.0,803.8032140476848
512,114,5,41.44925856097329,5,236.0217945123906,236.0217945123906,236.0217945123906,41.44925856097329,0.0,792.3539554867116
513,114,5,169.6083701898623,0,1571.5345848392533,1571.5345848392533,1571.5345848392533,169.6083701898623,0.0,622.7455852968493
514,114,5,0.9211291248335649,15,-183.15359998606752,-183.15359998606752,-183.15359998606752,0.9211291248335649,0.0,711.8244561720157
515,115,5,0.7881852791975994,15,-202.32540138658763,-202.32540138658763,-202.32540138658763,0.7881852791975994,0.0,801.0362708928182
516,115,5,173.6147084458692,0,1610.6627719693022,1610.6627719693022,1610.6627719693022,173.6147084458692,0.0,627.4215624469489
517,115,5,31.9671628835155,15,132.5807489224683,132.5807489224683,132.5807489224683,31.9671628835155,0.0,685.4543995634334
518,115,5,3.057637192095514,20,-194.90298055331243,-194.90298055331243,-194.90298055331243,3.057637192095514,0.0,802.3967623713379
519,115,5,32.75580571090267,5,147.62986577693965,147.62986577693965,147.62986577693965,32.75580571090267,0.0,799.6409566604352
520,116,6,2.103994253438024,5,-164.46744994701922,-164.46744994701922,-164.46744994701922,2.103994253438024,0.0,827.5369624069972
521,116,6,178.2907002384577,0,1653.057749950869,1653.057749950869,1653.057749950869,178.2907002384577,0.0,649.2462621685395
522,116,6,38.65852383011387,5,238.46769063345357,238.46769063345357,238.46769063345357,38.65852383011387,0.0,640.5877383384257
523,116,6,0.8242933166155303,15,-187.70975583820672,-187.70975583820672,-187.70975583820672,0.8242933166155303,0.0,729.7634450218101
524,116,6,31.5995376435844,5,150.3625949601989,150.3625949601989,150.3625949601989,31.5995376435844,0.0,728.1639073782256
525,117,6,39.33253344184487,5,229.55905963117257,229.55905963117257,229.55905963117257,39.33253344184487,0.0,718.8313739363807
526,117,6,39.20675681968418,5,230.1426447735025,230.1426447735025,230.1426447735025,39.20675681968418,0.0,709.6246171166965
527,117,6,1.22888485619348,15,-197.3902978901658,-197.3902978901658,-197.3902978901658,1.22888485619348,0.0,798.395732260503
528,117,6,2.110477292209626,5,-164.15227807156242,-164.15227807156242,-164.15227807156242,2.110477292209626,0.0,826.2852549682933
529,117,6,183.4154271993519,0,1705.580306439731,1705.580306439731,1705.580306439731,183.4154271993519,0.0,642.8698277689414
530,118,6,2.66634865531651,20,-190.3772092695599,-190.3772092695599,-190.3772092695599,2.66634865531651,0.0,760.2034791136249
531,118,6,144.9721711384571,0,1326.6754497895374,1326.6754497895374,1326.6754497895374,144.9721711384571,0.0,615.2313079751677
532,118,6,0.9196790502799772,15,-181.66553528217776,-181.66553528217776,-181.66553528217776,0.9196790502799772,0.0,704.3116289248877
533,118,6,35.15533397849464,5,191.72208079566778,191.72208079566778,191.72208079566778,35.15533397849464,0.0,699.156294946393
534,118,6,35.89004961611982,5,200.24724709514354,200.24724709514354,200.24724709514354,35.89004961611982,0.0,693.2662453302733
535,119,6,0.7742032612678476,15,-198.7563758011226,-198.7563758011226,-198.7563758011226,0.7742032612678476,0.0,782.4920420690054
536,119,6,176.0784822481788,0,1639.5021105176227,1639.5021105176227,1639.5021105176227,176.0784822481788,0.0,606.4135598208265
537,119,6,42.29510563645908,15,242.1273655277173,242.1273655277173,242.1273655277173,42.29510563645908,0.0,654.1184541843675
538,119,6,32.55816131740289,15,133.26955460063598,133.26955460063598,133.26955460063598,32.55816131740289,0.0,711.5602928669646
539,119,6,2.51583262299208,20,-205.6505658188737,-205.6505658188737,-205.6505658188737,2.51583262299208,0.0,829.0444602439725
540,120,7,0.9307490384956469,5,-182.3152518561389,-182.3152518561389,-182.3152518561389,0.9307490384956469,0.0,858.1137112054769
541,120,7,184.8108053002429,0,1713.4474718213821,1713.4474718213821,1713.4474718213821,184.8108053002429,0.0,673.302905905234
542,120,7,32.89487153792688,5,174.8671085058074,174.8671085058074,174.8671085058074,32.89487153792688,0.0,670.4080343673071
543,120,7,44.20736531441948,15,248.83351933361723,248.83351933361723,248.83351933361723,44.20736531441948,0.0,716.2006690528876
544,120,7,2.518175947040155,20,-206.55473915076797,-206.55473915076797,-206.55473915076797,2.518175947040155,0.0,833.6824931058475
545,121,7,2.473492618865646,5,-167.50687390873992,-167.50687390873992,-167.50687390873992,2.473492618865646,0.0,861.2090004869818
546,121,7,0.8865680508230126,5,-189.19880597900163,-189.19880597900163,-189.19880597900163,0.8865680508230126,0.0,890.3224324361588
547,121,7,32.63908898061995,5,128.85422111509175,128.85422111509175,128.85422111509175,32.63908898061995,0.0,887.6833434555389
548,121,7,45.04588321034225,5,255.93134005438316,255.93134005438316,255.93134005438316,45.04588321034225,0.0,872.6374602451966
549,121,7,167.6207965922068,0,1535.20463319147,1535.20463319147,1535.20463319147,167.6207965922068,0.0,705.0166636529898
550,122,7,153.0703579551556,0,1420.3143184119892,1420.3143184119892,1420.3143184119892,153.0703579551556,0.0,551.9463056978342
551,122,7,33.388624663480996,15,162.1747104279393,162.1747104279393,162.1747104279393,33.388624663480996,0.0,608.5576810343532
552,122,7,2.713018525384864,20,-183.03874724794503,-183.03874724794503,-183.03874724794503,2.713018525384864,0.0,725.8446625089683
553,122,7,40.52342716442033,5,242.17002457529372,242.17002457529372,242.17002457529372,40.52342716442033,0.0,715.321235344548
554,122,7,0.8782779974662087,5,-160.10581149475428,-160.10581149475428,-160.10581149475428,0.8782779974662087,0.0,744.4429573470818
555,123,7,1.012974036411392,5,-164.55625629802017,-164.55625629802017,-164.55625629802017,1.012974036411392,0.0,773.4299833106704
556,123,7,49.98301596026746,5,329.14076613259397,329.14076613259397,329.14076613259397,49.98301596026746,0.0,753.4469673504029
557,123,7,2.724877901076166,5,-148.8956388791037,-148.8956388791037,-148.8956388791037,2.724877901076166,0.0,780.7220894493267
558,123,7,33.84397462118756,5,163.0641232462478,163.0641232462478,163.0641232462478,33.84397462118756,0.0,776.8781148281391
559,123,7,154.0893686561682,0,1416.3359373272879,1416.3359373272879,1416.3359373272879,154.0893686561682,0.0,622.788746171971
560,124,8,0.9393898936696947,15,-182.9759723189633,-182.9759723189633,-182.9759723189633,0.9393898936696947,0.0,711.8493562783012
561,124,8,2.54492599006267,15,-184.41162615702103,-184.41162615702103,-184.41162615702103,2.54492599006267,0.0,799.3044302882386
562,124,8,43.38356687477519,5,256.65149606505923,256.65149606505923,256.65149606505923,43.38356687477519,0.0,785.9208634134634
563,124,8,52.70795206424638,5,354.4369383726204,354.4369383726204,354.4369383726204,52.70795206424638,0.0,763.212911349217
564,124,8,204.5193800738606,0,1933.4550944835346,1933.4550944835346,1933.4550944835346,204.5193800738606,0.0,558.6935312753565
565,125,8,142.5247477488328,20,1253.0137207830232,1253.0137207830232,1253.0137207830232,142.5247477488328,0.0,536.1687835265236
566,125,8,49.960144023741,15,334.3597123368535,334.3597123368535,334.3597123368535,49.960144023741,0.0,576.2086395027826
567,125,8,50.51430823503991,15,332.0042160968506,332.0042160968506,332.0042160968506,50.51430823503991,0.0,615.6943312677427
568,125,8,2.61651554252596,20,-185.45040771978375,-185.45040771978375,-185.45040771978375,2.61651554252596,0.0,733.0778157252167
569,125,8,0.9687480481757086,5,-162.7343330536511,-162.7343330536511,-162.7343330536511,0.9687480481757086,0.0,762.109067677041
570,126,8,52.55750938953178,5,357.66478223781587,357.66478223781587,357.66478223781587,52.55750938953178,0.0,739.5515582875092
571,126,8,0.6452657313518695,5,-167.3286011977128,-167.3286011977128,-167.3286011977128,0.6452657313518695,0.0,768.9062925561574
572,126,8,42.95570931668428,5,258.36697651894815,258.36697651894815,258.36697651894815,42.95570931668428,0.0,755.9505832394731
573,126,8,163.3481676855645,5,1488.9611937448633,1488.9611937448633,1488.9611937448633,163.3481676855645,0.0,622.6024155539086
574,126,8,1.882182848929604,20,-194.3222180516998,-194.3222180516998,-194.3222180516998,1.882182848929604,0.0,740.720232704979
575,127,8,1.660717801244948,15,-199.20472496829734,-199.20472496829734,-199.20472496829734,1.660717801244948,0.0,829.0595149037341
576,127,8,151.6977835016727,5,1355.5054887363146,1355.5054887363146,1355.5054887363146,151.6977835016727,0.0,707.3617314020614
577,127,8,39.10101977739323,5,231.35805544899867,231.35805544899867,231.35805544899867,39.10101977739323,0.0,698.2607116246681
578,127,8,0.8369263325998626,15,-199.11549373241505,-199.11549373241505,-199.11549373241505,0.8369263325998626,0.0,787.4237852920683
579,127,8,44.29061605527133,5,268.2795267053539,268.2795267053539,268.2795267053539,44.29061605527133,0.0,773.1331692367969
580,128,9,40.75392010039059,5,235.0633511766246,235.0633511766246,235.0633511766246,40.75392010039059,0.0,762.3792491364063
581,128,9,51.91280526780454,5,351.034763904325,351.034763904325,351.034763904325,51.91280526780454,0.0,740.4664438686018
582,128,9,0.7531257430764986,10,-187.4114061943401,-187.4114061943401,-187.4114061943401,0.7531257430764986,0.0,799.7133181255253
583,128,9,157.334175007119,0,1444.8659214475088,1444.8659214475088,1444.8659214475088,157.334175007119,0.0,642.3791431184063
584,128,9,3.487992670152458,20,-181.89830338812618,-181.89830338812618,-181.89830338812618,3.487992670152458,0.0,758.8911504482538
585,129,9,41.77243357285748,5,248.30059235349552,248.30059235349552,248.30059235349552,41.77243357285748,0.0,747.1187168753963
586,129,9,42.42826405027697,5,257.3445499377458,257.3445499377458,257.3445499377458,42.42826405027697,0.0,734.6904528251193
587,129,9,2.881180127638054,15,-185.55005326311573,-185.55005326311573,-185.55005326311573,2.881180127638054,0.0,821.8092726974813
588,129,9,235.3145825714843,0,2235.8468876896436,2235.8468876896436,2235.8468876896436,235.3145825714843,0.0,586.4946901259971
589,129,9,0.8808448922351279,15,-176.3143201244011,-176.3143201244011,-176.3143201244011,0.8808448922351279,0.0,675.6138452337619
590,130,9,58.26145500250845,15,391.1440719788337,391.1440719788337,391.1440719788337,58.26145500250845,0.0,707.3523902312535
591,130,9,2.523730345684151,15,-183.72842852027236,-183.72842852027236,-183.72842852027236,2.523730345684151,0.0,794.8286598855693
592,130,9,0.89971532722553,10,-196.78863563941346,-196.78863563941346,-196.78863563941346,0.89971532722553,0.0,853.9289445583438
593,130,9,240.2655097297555,5,2253.9224103318375,2253.9224103318375,2253.9224103318375,240.2655097297555,0.0,643.6634348285883
594,130,9,34.39230042527724,15,154.06877737211022,154.06877737211022,154.06877737211022,34.39230042527724,0.0,699.2711344033111
595,131,9,0.7767903599447745,15,-199.93096520922552,-199.93096520922552,-199.93096520922552,0.7767903599447745,0.0,788.4943440433663
596,131,9,33.6629885879774,0,185.66361478869624,185.66361478869624,185.66361478869624,33.6629885879774,0.0,754.8313554553888
597,131,9,2.334880413831629,0,-127.15049086999514,-127.15049086999514,-127.15049086999514,2.334880413831629,0.0,752.4964750415571
598,131,9,206.8179021738437,0,1959.0433071648943,1959.0433071648943,1959.0433071648943,206.8179021738437,0.0,545.6785728677135
599,131,9,51.46736888927955,15,347.83144809710865,347.83144809710865,347.83144809710865,51.46736888927955,0.0,584.2112039784339
600,132,10,34.22196942352571,15,164.22184732427542,164.22184732427542,164.22184732427542,34.22196942352571,0.0,639.9892345549082
601,132,10,240.1621876361915,20,2232.6564669781715,2232.6564669781715,2232.6564669781715,240.1621876361915,0.0,519.8270469187166
602,132,10,1.705420396214384,20,-175.5701213423566,-175.5701213423566,-175.5701213423566,1.705420396214384,0.0,638.1216265225022
603,132,10,0.8991238831030688,15,-186.45326169684915,-186.45326169684915,-186.45326169684915,0.8991238831030688,0.0,727.2225026393992
604,132,10,36.53644422041821,0,227.22723052038592,227.22723052038592,227.22723052038592,36.53644422041821,0.0,690.686058418981
605,133,10,2.69347213029285,15,-178.66379595480913,-178.66379595480913,-178.66379595480913,2.69347213029285,0.0,777.9925862886881
606,133,10,132.0292656961106,0,1191.0999928425904,1191.0999928425904,1191.0999928425904,132.0292656961106,0.0,645.9633205925775
607,133,10,33.19792534152211,15,141.42617436501,141.42617436501,141.42617436501,33.19792534152211,0.0,702.7653952510553
608,133,10,0.773018929130715,10,-179.6682859730778,-179.6682859730778,-179.6682859730778,0.773018929130715,0.0,761.9923763219247
609,133,10,39.18806024549951,0,247.31973923971006,247.31973923971006,247.31973923971006,39.18806024549951,0.0,722.8043160764252
610,134,10,2.589624178442509,15,-186.14669659517145,-186.14669659517145,-186.14669659517145,2.589624178442509,0.0,810.2146918979827
611,134,10,0.836179549632757,0,-153.51390697334242,-153.51390697334242,-153.51390697334242,0.836179549632757,0.0,809.3785123483499
612,134,10,43.7129503348664,0,283.9963909459673,283.9963909459673,283.9963909459673,43.7129503348664,0.0,765.6655620134835
613,134,10,189.723575891211,0,1782.0473616876554,1782.0473616876554,1782.0473616876554,189.723575891211,0.0,575.9419861222725
614,134,10,41.8079817692951,15,243.2530168223555,243.2530168223555,243.2530168223555,41.8079817692951,0.0,624.1340043529774
615,135,10,167.5682136264614,0,1579.3689781193104,1579.3689781193104,1579.3689781193104,167.5682136264614,0.0,456.565790726516
616,135,10,0.9688884472200406,15,-149.4304959836588,-149.4304959836588,-149.4304959836588,0.9688884472200406,0.0,545.596902279296
617,135,10,2.350635980892334,20,-174.1428934507574,-174.1428934507574,-174.1428934507574,2.350635980892334,0.0,663.2462662984037
618,135,10,36.238489456244,15,168.983339194008,168.983339194008,168.983339194008,36.238489456244,0.0,717.0077768421597
619,135,10,29.80010904989218,10,113.55955694046824,113.55955694046824,113.55955694046824,29.80010904989218,0.0,747.2076677922676
620,136,11,48.03250047517727,10,293.4899712883547,293.4899712883547,293.4899712883547,48.03250047517727,0.0,759.1751673170903
621,136,11,1.112201824710499,10,-187.49057485137098,-187.49057485137098,-187.49057485137098,1.112201824710499,0.0,818.0629654923798
622,136,11,37.05353570786309,0,214.33347112172757,214.33347112172757,214.33347112172757,37.05353570786309,0.0,781.0094297845167
623,136,11,2.822291705087349,0,-127.41451056501239,-127.41451056501239,-127.41451056501239,2.822291705087349,0.0,778.1871380794294
624,136,11,254.5551195875354,0,2440.8247921769753,2440.8247921769753,2440.8247921769753,254.5551195875354,0.0,523.632018491894
625,137,11,43.9761809067608,15,275.8306415505814,275.8306415505814,275.8306415505814,43.9761809067608,0.0,569.6558375851332
626,137,11,2.740530155191621,15,-153.9777599340721,-153.9777599340721,-153.9777599340721,2.740530155191621,0.0,656.9153074299415
627,137,11,260.7621573295629,0,2523.390943275553,2523.390943275553,2523.390943275553,260.7621573295629,0.0,396.15315010037864
628,137,11,0.8718597783424512,15,-138.33766028098273,-138.33766028098273,-138.33766028098273,0.8718597783424512,0.0,485.28129032203617
629,137,11,41.14298045086666,15,254.60214253443274,254.60214253443274,254.60214253443274,41.14298045086666,0.0,534.1383098711694
630,138,11,43.60409794712066,15,269.93413708639685,269.93413708639685,269.93413708639685,43.60409794712066,0.0,580.5342119240488
631,138,11,315.1863952983728,20,3014.794389658593,3014.794389658593,3014.794389658593,315.1863952983728,0.0,385.347816625676
632,138,11,64.72762983110685,15,515.1522609521547,515.1522609521547,515.1522609521547,64.72762983110685,0.0,410.6201867945691
633,138,11,3.091160245343353,20,-139.59420285641164,-139.59420285641164,-139.59420285641164,3.091160245343353,0.0,527.5290265492258
634,138,11,1.162494849635655,15,-161.64835784356148,-161.64835784356148,-161.64835784356148,1.162494849635655,0.0,616.3665316995902
635,139,11,2.820500844401005,15,-162.5041977270278,-162.5041977270278,-162.5041977270278,2.820500844401005,0.0,703.5460308551892
636,139,11,232.5229473366029,0,2226.024856662312,2226.024856662312,2226.024856662312,232.5229473366029,0.0,471.0230835185863
637,139,11,1.115718709039548,15,-150.8242858715139,-150.8242858715139,-150.8242858715139,1.115718709039548,0.0,559.9073648095468
638,139,11,42.58640029274093,15,254.39981002404812,254.39981002404812,254.39981002404812,42.58640029274093,0.0,607.3209645168059
639,139,11,45.42118231235465,15,273.83186668265625,273.83186668265625,273.83186668265625,45.42118231235465,0.0,651.8997822044513
640,140,12,43.07045043295122,10,261.93863797521215,261.93863797521215,261.93863797521215,43.07045043295122,0.0,668.8293317715
641,140,12,33.80662303055932,15,143.06168855740503,143.06168855740503,143.06168855740503,33.80662303055932,0.0,725.0227087409407
642,140,12,0.8441015383955708,10,-183.39470605655333,-183.39470605655333,-183.39470605655333,0.8441015383955708,0.0,784.1786072025452
643,140,12,211.7813678942365,0,2003.3342310807034,2003.3342310807034,2003.3342310807034,211.7813678942365,0.0,572.3972393083087
644,140,12,2.44297330301644,15,-157.56112017089407,-157.56112017089407,-157.56112017089407,2.44297330301644,0.0,659.9542660052923
645,141,12,36.71548229700939,10,195.50706622843725,195.50706622843725,195.50706622843725,36.71548229700939,0.0,683.2387837082829
646,141,12,218.1867052003567,0,2083.856636301982,2083.856636301982,2083.856636301982,218.1867052003567,0.0,465.0520785079262
647,141,12,0.9916902650488097,15,-150.89517499808738,-150.89517499808738,-150.89517499808738,0.9916902650488097,0.0,554.0603882428774
648,141,12,1.77948932658035,15,-160.66128651745592,-160.66128651745592,-160.66128651745592,1.77948932658035,0.0,642.280898916297
649,141,12,39.16308510843684,15,203.0072883227963,203.0072883227963,203.0072883227963,39.16308510843684,0.0,693.1178138078602
650,142,12,38.50490586480554,10,207.12647705944445,207.12647705944445,207.12647705944445,38.50490586480554,0.0,714.6129079430547
651,142,12,2.351032743636465,0,-118.94204760351901,-118.94204760351901,-118.94204760351901,2.351032743636465,0.0,712.2618751994182
652,142,12,0.7930821632299113,15,-202.36293697493858,-202.36293697493858,-202.36293697493858,0.7930821632299113,0.0,801.4687930361883
653,142,12,24.56512508284302,0,90.27051723776114,90.27051723776114,90.27051723776114,24.56512508284302,0.0,776.9036679533453
654,142,12,236.4361488716905,0,2256.267984900574,2256.267984900574,2256.267984900574,236.4361488716905,0.0,540.4675190816548
655,143,12,33.11139094978711,15,161.64268387149752,161.64268387149752,161.64268387149752,33.11139094978711,0.0,597.3561281318678
656,143,12,187.8919400584769,0,1792.0265629700907,1792.0265629700907,1792.0265629700907,187.8919400584769,0.0,409.46418807339086
657,143,12,0.9762669781045846,15,-139.93491443801142,-139.93491443801142,-139.93491443801142,0.9762669781045846,0.0,498.48792109528625
658,143,12,2.137028050739173,15,-145.8998981015177,-145.8998981015177,-145.8998981015177,2.137028050739173,0.0,586.3508930445471
659,143,12,35.16081220561924,15,173.37010588840678,173.37010588840678,173.37010588840678,35.16081220561924,0.0,641.1900808389279
660,144,1,0.829811566237724,20,-208.7739381921608,-208.7739381921608,-208.7739381921608,0.829811566237724,0.0,760.3602692726902
661,144,1,3.108551464646649,20,-209.36482891514223,-209.36482891514223,-209.36482891514223,3.108551464646649,0.0,877.2517178080435
662,144,1,476.6625137996928,20,4602.507297195258,4602.507297195258,4602.507297195258,476.6625137996928,0.0,520.5892040083506
663,144,1,31.77696379035977,20,131.00718985999953,131.00718985999953,131.00718985999953,31.77696379035977,0.0,608.8122402179908
664,144,1,42.54046849601551,20,223.15033061576003,223.15033061576003,223.15033061576003,42.54046849601551,0.0,686.2717717219754
665,145,1,39.84692661645181,20,180.18429714341337,180.18429714341337,180.18429714341337,39.84692661645181,0.0,766.4248451055236
666,145,1,3.130504988781148,20,-210.35381813553704,-210.35381813553704,-210.35381813553704,3.130504988781148,0.0,883.2943401167424
667,145,1,1.175647219724163,5,-190.66726638216204,-190.66726638216204,-190.66726638216204,1.175647219724163,0.0,912.1186928970183
668,145,1,46.13660401795534,5,262.16962240374085,262.16962240374085,262.16962240374085,46.13660401795534,0.0,895.9820888790629
669,145,1,431.0358039820562,20,4133.368782841161,4133.368782841161,4133.368782841161,431.0358039820562,0.0,584.9462848970066
670,146,1,325.5399481171598,20,3119.5182138156288,3119.5182138156288,3119.5182138156288,325.5399481171598,0.0,379.40633677984687
671,146,1,42.42130328001073,20,267.8160261001401,267.8160261001401,267.8160261001401,42.42130328001073,0.0,456.98503349983616
672,146,1,0.6647384780710338,20,-173.6166742236427,-173.6166742236427,-173.6166742236427,0.6647384780710338,0.0,576.3202950217651
673,146,1,2.962508484200822,20,-174.04647246550465,-174.04647246550465,-174.04647246550465,2.962508484200822,0.0,693.3577865375643
674,146,1,55.59362293119278,20,339.38339659065355,339.38339659065355,339.38339659065355,55.59362293119278,0.0,757.7641636063715
675,147,1,2.512694328895809,20,-214.92335056653707,-214.92335056653707,-214.92335056653707,2.512694328895809,0.0,875.2514692774757
